Week ending,Group,DHB of service,Dose number,# doses administered
2021-06-20,Group 1,MidCentral,1,15
2021-06-20,Group 1,MidCentral,2,20
2021-06-20,Group 1,Nelson Marlborough,1,12
2021-06-20,Group 1,Nelson Marlborough,2,18
2021-06-20,Group 1,Northland,1,5
2021-06-20,Group 1,Northland,2,14
2021-06-20,Group 1,Other Sites,1,79
2021-06-20,Group 1,Other Sites,2,16
2021-06-20,Group 1,South Canterbury,1,6
2021-06-20,Group 1,South Canterbury,2,6
2021-06-20,Group 1,Southern,1,78
2021-06-20,Group 1,Southern,2,95
2021-06-20,Group 1,Tairawhiti,2,18
2021-06-20,Group 1,Taranaki,2,12
2021-06-20,Group 1,Waikato,1,26
2021-06-20,Group 1,Waikato,2,38
2021-06-20,Group 2,Auckland Metro,1,15455
2021-06-20,Group 2,Auckland Metro,2,9466
2021-06-20,Group 2,Bay of Plenty,1,816
2021-06-20,Group 2,Bay of Plenty,2,701
2021-06-20,Group 2,Canterbury,1,3926
2021-06-20,Group 2,Canterbury,2,3564
2021-06-20,Group 2,Capital & Coast and Hutt Valley,1,537
2021-06-20,Group 2,Capital & Coast and Hutt Valley,2,787
2021-06-20,Group 2,Hawke's Bay,1,410
2021-06-20,Group 2,Hawke's Bay,2,291
2021-06-20,Group 2,Lakes,1,190
2021-06-20,Group 2,Lakes,2,522
2021-06-20,Group 2,MidCentral,1,623
2021-06-20,Group 2,MidCentral,2,1886
2021-06-20,Group 2,Nelson Marlborough,1,356
2021-06-20,Group 2,Nelson Marlborough,2,532
2021-06-20,Group 2,Northland,1,1055
2021-06-20,Group 2,Northland,2,504
2021-06-20,Group 2,Other Sites,1,651
2021-06-20,Group 2,Other Sites,2,1082
2021-06-20,Group 2,South Canterbury,1,32
2021-06-20,Group 2,South Canterbury,2,156
2021-06-20,Group 2,Southern,1,1682
2021-06-20,Group 2,Southern,2,1730
2021-06-20,Group 2,Tairawhiti,1,319
2021-06-20,Group 2,Tairawhiti,2,96
2021-06-20,Group 2,Taranaki,1,778
2021-06-20,Group 2,Taranaki,2,347
2021-06-20,Group 2,Waikato,1,1672
2021-06-20,Group 2,Waikato,2,2301
2021-06-20,Group 2,Wairarapa,1,524
2021-06-20,Group 2,Wairarapa,2,24
2021-06-20,Group 2,West Coast,1,159
2021-06-20,Group 2,West Coast,2,240
2021-06-20,Group 2,Whanganui,1,116
2021-06-20,Group 2,Whanganui,2,118
2021-06-20,Group 3,Auckland Metro,1,9579
2021-06-20,Group 3,Auckland Metro,2,4732
2021-06-20,Group 3,Bay of Plenty,1,3107
2021-06-20,Group 3,Bay of Plenty,2,2637
2021-06-20,Group 3,Canterbury,1,550
2021-06-20,Group 3,Canterbury,2,289
2021-06-20,Group 3,Capital & Coast and Hutt Valley,1,2231
2021-06-20,Group 3,Capital & Coast and Hutt Valley,2,1538
2021-06-20,Group 3,Hawke's Bay,1,1522
2021-06-20,Group 3,Hawke's Bay,2,1416
2021-06-20,Group 3,Lakes,1,1521
2021-06-20,Group 3,Lakes,2,1236
2021-06-20,Group 3,MidCentral,1,3411
2021-06-20,Group 3,MidCentral,2,703
2021-06-20,Group 3,Nelson Marlborough,1,1754
2021-06-20,Group 3,Nelson Marlborough,2,2223
2021-06-20,Group 3,Northland,1,1603
2021-06-20,Group 3,Northland,2,641
2021-06-20,Group 3,Other Sites,1,76
2021-06-20,Group 3,Other Sites,2,18
2021-06-20,Group 3,South Canterbury,1,1429
2021-06-20,Group 3,South Canterbury,2,89
2021-06-20,Group 3,Southern,1,3765
2021-06-20,Group 3,Southern,2,2358
2021-06-20,Group 3,Tairawhiti,1,727
2021-06-20,Group 3,Tairawhiti,2,390
2021-06-20,Group 3,Taranaki,1,254
2021-06-20,Group 3,Taranaki,2,236
2021-06-20,Group 3,Waikato,1,1386
2021-06-20,Group 3,Waikato,2,1255
2021-06-20,Group 3,Wairarapa,1,503
2021-06-20,Group 3,Wairarapa,2,297
2021-06-20,Group 3,West Coast,1,470
2021-06-20,Group 3,West Coast,2,585
2021-06-20,Group 3,Whanganui,1,903
2021-06-20,Group 3,Whanganui,2,656
2021-06-20,Group 4,Auckland Metro,1,5213
2021-06-20,Group 4,Auckland Metro,2,4564
2021-06-20,Group 4,Bay of Plenty,1,51
2021-06-20,Group 4,Bay of Plenty,2,121
2021-06-20,Group 4,Canterbury,1,142
2021-06-20,Group 4,Canterbury,2,125
2021-06-20,Group 4,Capital & Coast and Hutt Valley,1,407
2021-06-20,Group 4,Capital & Coast and Hutt Valley,2,207
2021-06-20,Group 4,Hawke's Bay,1,377
2021-06-20,Group 4,Hawke's Bay,2,716
2021-06-20,Group 4,Lakes,1,61
2021-06-20,Group 4,Lakes,2,221
2021-06-20,Group 4,MidCentral,1,346
2021-06-20,Group 4,MidCentral,2,149
2021-06-20,Group 4,Nelson Marlborough,2,29
2021-06-20,Group 4,Northland,1,579
2021-06-20,Group 4,Northland,2,376
2021-06-20,Group 4,Other Sites,1,377
2021-06-20,Group 4,Other Sites,2,68
2021-06-20,Group 4,South Canterbury,1,154
2021-06-20,Group 4,South Canterbury,2,50
2021-06-20,Group 4,Southern,1,122
2021-06-20,Group 4,Southern,2,160
2021-06-20,Group 4,Tairawhiti,1,77
2021-06-20,Group 4,Tairawhiti,2,205
2021-06-20,Group 4,Taranaki,1,146
2021-06-20,Group 4,Taranaki,2,59
2021-06-20,Group 4,Waikato,1,280
2021-06-20,Group 4,Waikato,2,303
2021-06-20,Group 4,Wairarapa,1,41
2021-06-20,Group 4,Wairarapa,2,10
2021-06-20,Group 4,West Coast,1,78
2021-06-20,Group 4,West Coast,2,40
2021-06-20,Group 4,Whanganui,1,7
2021-06-20,Group 4,Whanganui,2,81
2021-06-27,Group 1,Auckland Metro,1,295
2021-06-27,Group 1,Auckland Metro,2,497
2021-06-27,Group 1,Bay of Plenty,1,27
2021-06-27,Group 1,Bay of Plenty,2,41
2021-06-27,Group 1,Canterbury,1,369
2021-06-27,Group 1,Canterbury,2,433
2021-06-27,Group 1,Capital & Coast and Hutt Valley,1,60
2021-06-27,Group 1,Capital & Coast and Hutt Valley,2,111
2021-06-27,Group 1,Hawke's Bay,1,9
2021-06-27,Group 1,Hawke's Bay,2,12
2021-06-27,Group 1,Lakes,1,25
2021-06-27,Group 1,Lakes,2,28
2021-06-27,Group 1,MidCentral,2,39
2021-06-27,Group 1,Nelson Marlborough,1,10
2021-06-27,Group 1,Nelson Marlborough,2,17
2021-06-27,Group 1,Northland,2,6
2021-06-27,Group 1,Other Sites,1,9
2021-06-27,Group 1,Other Sites,2,65
2021-06-27,Group 1,Southern,1,35
2021-06-27,Group 1,Southern,2,95
2021-06-27,Group 1,Tairawhiti,2,5
2021-06-27,Group 1,Taranaki,1,5
2021-06-27,Group 1,Taranaki,2,26
2021-06-27,Group 1,Waikato,1,34
2021-06-27,Group 1,Waikato,2,32
2021-06-27,Group 2,Auckland Metro,1,14471
2021-06-27,Group 2,Auckland Metro,2,10193
2021-06-27,Group 2,Bay of Plenty,1,624
2021-06-27,Group 2,Bay of Plenty,2,1318
2021-06-27,Group 2,Canterbury,1,3205
2021-06-27,Group 2,Canterbury,2,3211
2021-06-27,Group 2,Capital & Coast and Hutt Valley,1,342
2021-06-27,Group 2,Capital & Coast and Hutt Valley,2,590
2021-06-27,Group 2,Hawke's Bay,1,87
2021-06-27,Group 2,Hawke's Bay,2,103
2021-06-27,Group 2,Lakes,1,220
2021-06-27,Group 2,Lakes,2,848
2021-06-27,Group 2,MidCentral,1,367
2021-06-27,Group 2,MidCentral,2,761
2021-06-27,Group 2,Nelson Marlborough,1,372
2021-06-27,Group 2,Nelson Marlborough,2,189
2021-06-27,Group 2,Northland,1,730
2021-06-27,Group 2,Northland,2,336
2021-06-27,Group 2,Other Sites,1,768
2021-06-27,Group 2,Other Sites,2,782
2021-06-27,Group 2,South Canterbury,1,29
2021-06-27,Group 2,South Canterbury,2,39
2021-06-27,Group 2,Southern,1,1409
2021-06-27,Group 2,Southern,2,1354
2021-06-27,Group 2,Tairawhiti,1,45
2021-06-27,Group 2,Tairawhiti,2,62
2021-06-27,Group 2,Taranaki,1,718
2021-06-27,Group 2,Taranaki,2,305
2021-06-27,Group 2,Waikato,1,1822
2021-06-27,Group 2,Waikato,2,1641
2021-06-27,Group 2,Wairarapa,1,768
2021-06-27,Group 2,Wairarapa,2,37
2021-06-27,Group 2,West Coast,1,44
2021-06-27,Group 2,West Coast,2,107
2021-06-27,Group 2,Whanganui,1,34
2021-06-27,Group 2,Whanganui,2,180
2021-06-27,Group 3,Auckland Metro,1,9647
2021-06-27,Group 3,Auckland Metro,2,7516
2021-06-27,Group 3,Bay of Plenty,1,2244
2021-06-27,Group 3,Bay of Plenty,2,3238
2021-06-27,Group 3,Canterbury,1,2093
2021-06-27,Group 3,Canterbury,2,524
2021-06-27,Group 3,Capital & Coast and Hutt Valley,1,2039
2021-06-27,Group 3,Capital & Coast and Hutt Valley,2,1692
2021-06-27,Group 3,Hawke's Bay,1,482
2021-06-27,Group 3,Hawke's Bay,2,2651
2021-06-27,Group 3,Lakes,1,1206
2021-06-27,Group 3,Lakes,2,1646
2021-06-27,Group 3,MidCentral,1,3887
2021-06-27,Group 3,MidCentral,2,1400
2021-06-27,Group 3,Nelson Marlborough,1,2136
2021-06-27,Group 3,Nelson Marlborough,2,1378
2021-06-27,Group 3,Northland,1,1297
2021-06-27,Group 3,Northland,2,1362
2021-06-27,Group 3,Other Sites,1,29
2021-06-27,Group 3,Other Sites,2,9
2021-06-27,Group 3,South Canterbury,1,133
2021-06-27,Group 3,South Canterbury,2,2062
2021-06-27,Group 3,Southern,1,2177
2021-06-27,Group 3,Southern,2,4566
2021-06-27,Group 3,Tairawhiti,1,504
2021-06-27,Group 3,Tairawhiti,2,487
2021-06-27,Group 3,Taranaki,1,409
2021-06-27,Group 3,Taranaki,2,260
2021-06-27,Group 3,Waikato,1,1409
2021-06-27,Group 3,Waikato,2,2005
2021-06-27,Group 3,Wairarapa,1,497
2021-06-27,Group 3,Wairarapa,2,501
2021-06-27,Group 3,West Coast,1,538
2021-06-27,Group 3,West Coast,2,599
2021-06-27,Group 3,Whanganui,1,251
2021-06-27,Group 3,Whanganui,2,1453
2021-06-27,Group 4,Auckland Metro,1,6498
2021-06-27,Group 4,Auckland Metro,2,5693
2021-06-27,Group 4,Bay of Plenty,1,93
2021-06-27,Group 4,Bay of Plenty,2,162
2021-06-27,Group 4,Canterbury,1,346
2021-06-27,Group 4,Canterbury,2,235
2021-06-27,Group 4,Capital & Coast and Hutt Valley,1,294
2021-06-27,Group 4,Capital & Coast and Hutt Valley,2,139
2021-06-27,Group 4,Hawke's Bay,1,122
2021-06-27,Group 4,Hawke's Bay,2,766
2021-06-27,Group 4,Lakes,1,360
2021-06-27,Group 4,Lakes,2,156
2021-06-27,Group 4,MidCentral,1,314
2021-06-27,Group 4,MidCentral,2,250
2021-06-27,Group 4,Nelson Marlborough,2,64
2021-06-27,Group 4,Northland,1,464
2021-06-27,Group 4,Northland,2,539
2021-06-27,Group 4,Other Sites,1,281
2021-06-27,Group 4,Other Sites,2,30
2021-06-27,Group 4,South Canterbury,1,10
2021-06-27,Group 4,South Canterbury,2,86
2021-06-27,Group 4,Southern,1,49
2021-06-27,Group 4,Southern,2,250
2021-06-27,Group 4,Tairawhiti,1,21
2021-06-27,Group 4,Tairawhiti,2,124
2021-06-27,Group 4,Taranaki,1,90
2021-06-27,Group 4,Taranaki,2,24
2021-06-27,Group 4,Waikato,1,98
2021-06-27,Group 4,Waikato,2,473
2021-06-27,Group 4,Wairarapa,1,54
2021-06-27,Group 4,Wairarapa,2,14
2021-06-27,Group 4,West Coast,1,20
2021-06-27,Group 4,West Coast,2,92
2021-06-27,Group 4,Whanganui,1,8
2021-06-27,Group 4,Whanganui,2,62
2021-07-04,Group 1,Auckland Metro,1,213
2021-07-04,Group 1,Auckland Metro,2,355
2021-07-04,Group 1,Bay of Plenty,1,27
2021-07-04,Group 1,Bay of Plenty,2,24
2021-07-04,Group 1,Canterbury,1,127
2021-07-04,Group 1,Canterbury,2,184
2021-07-04,Group 1,Capital & Coast and Hutt Valley,1,79
2021-07-04,Group 1,Capital & Coast and Hutt Valley,2,81
2021-07-04,Group 1,Hawke's Bay,1,8
2021-07-04,Group 1,Hawke's Bay,2,7
2021-07-04,Group 1,Lakes,1,5
2021-07-04,Group 1,Lakes,2,40
2021-07-04,Group 1,MidCentral,1,8
2021-07-04,Group 1,MidCentral,2,15
2021-07-04,Group 1,Nelson Marlborough,1,10
2021-07-04,Group 1,Nelson Marlborough,2,12
2021-07-04,Group 1,Northland,2,10
2021-07-04,Group 1,Other Sites,1,23
2021-07-04,Group 1,Other Sites,2,137
2021-07-04,Group 1,Southern,1,38
2021-07-04,Group 1,Southern,2,72
2021-07-04,Group 1,Taranaki,2,5
2021-07-04,Group 1,Waikato,1,42
2021-07-04,Group 1,Waikato,2,24
2021-07-04,Group 2,Auckland Metro,1,11229
2021-07-04,Group 2,Auckland Metro,2,9266
2021-07-04,Group 2,Bay of Plenty,1,459
2021-07-04,Group 2,Bay of Plenty,2,530
2021-07-04,Group 2,Canterbury,1,2075
2021-07-04,Group 2,Canterbury,2,2691
2021-07-04,Group 2,Capital & Coast and Hutt Valley,1,334
2021-07-04,Group 2,Capital & Coast and Hutt Valley,2,434
2021-07-04,Group 2,Hawke's Bay,1,157
2021-07-04,Group 2,Hawke's Bay,2,84
2021-07-04,Group 2,Lakes,1,169
2021-07-04,Group 2,Lakes,2,868
2021-07-04,Group 2,MidCentral,1,694
2021-07-04,Group 2,MidCentral,2,491
2021-07-04,Group 2,Nelson Marlborough,1,196
2021-07-04,Group 2,Nelson Marlborough,2,365
2021-07-04,Group 2,Northland,1,543
2021-07-04,Group 2,Northland,2,259
2021-07-04,Group 2,Other Sites,1,863
2021-07-04,Group 2,Other Sites,2,913
2021-07-04,Group 2,South Canterbury,1,16
2021-07-04,Group 2,South Canterbury,2,40
2021-07-04,Group 2,Southern,1,1563
2021-07-04,Group 2,Southern,2,1092
2021-07-04,Group 2,Tairawhiti,1,307
2021-07-04,Group 2,Tairawhiti,2,74
2021-07-04,Group 2,Taranaki,1,289
2021-07-04,Group 2,Taranaki,2,397
2021-07-04,Group 2,Waikato,1,2500
2021-07-04,Group 2,Waikato,2,1327
2021-07-04,Group 2,Wairarapa,1,149
2021-07-04,Group 2,Wairarapa,2,78
2021-07-04,Group 2,West Coast,1,63
2021-07-04,Group 2,West Coast,2,78
2021-07-04,Group 2,Whanganui,1,11
2021-07-04,Group 2,Whanganui,2,68
2021-07-04,Group 3,Auckland Metro,1,9952
2021-07-04,Group 3,Auckland Metro,2,6793
2021-07-04,Group 3,Bay of Plenty,1,2515
2021-07-04,Group 3,Bay of Plenty,2,2306
2021-07-04,Group 3,Canterbury,1,2976
2021-07-04,Group 3,Canterbury,2,529
2021-07-04,Group 3,Capital & Coast and Hutt Valley,1,2242
2021-07-04,Group 3,Capital & Coast and Hutt Valley,2,1532
2021-07-04,Group 3,Hawke's Bay,1,687
2021-07-04,Group 3,Hawke's Bay,2,2082
2021-07-04,Group 3,Lakes,1,787
2021-07-04,Group 3,Lakes,2,1300
2021-07-04,Group 3,MidCentral,1,3806
2021-07-04,Group 3,MidCentral,2,1225
2021-07-04,Group 3,Nelson Marlborough,1,1534
2021-07-04,Group 3,Nelson Marlborough,2,2462
2021-07-04,Group 3,Northland,1,1426
2021-07-04,Group 3,Northland,2,1081
2021-07-04,Group 3,Other Sites,1,81
2021-07-04,Group 3,Other Sites,2,20
2021-07-04,Group 3,South Canterbury,1,255
2021-07-04,Group 3,South Canterbury,2,1239
2021-07-04,Group 3,Southern,1,2803
2021-07-04,Group 3,Southern,2,2406
2021-07-04,Group 3,Tairawhiti,1,490
2021-07-04,Group 3,Tairawhiti,2,563
2021-07-04,Group 3,Taranaki,1,1019
2021-07-04,Group 3,Taranaki,2,180
2021-07-04,Group 3,Waikato,1,2022
2021-07-04,Group 3,Waikato,2,1478
2021-07-04,Group 3,Wairarapa,1,1109
2021-07-04,Group 3,Wairarapa,2,275
2021-07-04,Group 3,West Coast,1,707
2021-07-04,Group 3,West Coast,2,328
2021-07-04,Group 3,Whanganui,1,156
2021-07-04,Group 3,Whanganui,2,1280
2021-07-04,Group 4,Auckland Metro,1,6496
2021-07-04,Group 4,Auckland Metro,2,5104
2021-07-04,Group 4,Bay of Plenty,1,107
2021-07-04,Group 4,Bay of Plenty,2,116
2021-07-04,Group 4,Canterbury,1,882
2021-07-04,Group 4,Canterbury,2,228
2021-07-04,Group 4,Capital & Coast and Hutt Valley,1,381
2021-07-04,Group 4,Capital & Coast and Hutt Valley,2,223
2021-07-04,Group 4,Hawke's Bay,1,463
2021-07-04,Group 4,Hawke's Bay,2,436
2021-07-04,Group 4,Lakes,1,569
2021-07-04,Group 4,Lakes,2,104
2021-07-04,Group 4,MidCentral,1,463
2021-07-04,Group 4,MidCentral,2,184
2021-07-04,Group 4,Nelson Marlborough,1,17
2021-07-04,Group 4,Nelson Marlborough,2,6
2021-07-04,Group 4,Northland,1,432
2021-07-04,Group 4,Northland,2,332
2021-07-04,Group 4,Other Sites,1,380
2021-07-04,Group 4,Other Sites,2,37
2021-07-04,Group 4,South Canterbury,1,8
2021-07-04,Group 4,South Canterbury,2,212
2021-07-04,Group 4,Southern,1,120
2021-07-04,Group 4,Southern,2,166
2021-07-04,Group 4,Tairawhiti,1,27
2021-07-04,Group 4,Tairawhiti,2,31
2021-07-04,Group 4,Taranaki,1,66
2021-07-04,Group 4,Taranaki,2,53
2021-07-04,Group 4,Waikato,1,237
2021-07-04,Group 4,Waikato,2,299
2021-07-04,Group 4,Wairarapa,1,94
2021-07-04,Group 4,Wairarapa,2,15
2021-07-04,Group 4,West Coast,1,80
2021-07-04,Group 4,West Coast,2,37
2021-07-04,Group 4,Whanganui,2,29
2021-07-11,Group 1,Auckland Metro,1,228
2021-07-11,Group 1,Auckland Metro,2,297
2021-07-11,Group 1,Bay of Plenty,1,11
2021-07-11,Group 1,Bay of Plenty,2,26
2021-07-11,Group 1,Canterbury,1,180
2021-07-11,Group 1,Canterbury,2,318
2021-07-11,Group 1,Capital & Coast and Hutt Valley,1,96
2021-07-11,Group 1,Capital & Coast and Hutt Valley,2,98
2021-07-11,Group 1,Hawke's Bay,2,10
2021-07-11,Group 1,Lakes,1,15
2021-07-11,Group 1,Lakes,2,79
2021-07-11,Group 1,MidCentral,2,16
2021-07-11,Group 1,Nelson Marlborough,1,10
2021-07-11,Group 1,Nelson Marlborough,2,18
2021-07-11,Group 1,Northland,2,8
2021-07-11,Group 1,Other Sites,1,7
2021-07-11,Group 1,Other Sites,2,89
2021-07-11,Group 1,South Canterbury,1,10
2021-07-11,Group 1,Southern,1,14
2021-07-11,Group 1,Southern,2,67
2021-07-11,Group 1,Waikato,1,23
2021-07-11,Group 1,Waikato,2,30
2021-07-11,Group 2,Auckland Metro,1,8774
2021-07-11,Group 2,Auckland Metro,2,11921
2021-07-11,Group 2,Bay of Plenty,1,397
2021-07-11,Group 2,Bay of Plenty,2,594
2021-07-11,Group 2,Canterbury,1,625
2021-07-11,Group 2,Canterbury,2,3209
2021-07-11,Group 2,Capital & Coast and Hutt Valley,1,381
2021-07-11,Group 2,Capital & Coast and Hutt Valley,2,539
2021-07-11,Group 2,Hawke's Bay,1,103
2021-07-11,Group 2,Hawke's Bay,2,340
2021-07-11,Group 2,Lakes,1,112
2021-07-11,Group 2,Lakes,2,307
2021-07-11,Group 2,MidCentral,1,433
2021-07-11,Group 2,MidCentral,2,662
2021-07-11,Group 2,Nelson Marlborough,1,144
2021-07-11,Group 2,Nelson Marlborough,2,213
2021-07-11,Group 2,Northland,1,336
2021-07-11,Group 2,Northland,2,783
2021-07-11,Group 2,Other Sites,1,875
2021-07-11,Group 2,Other Sites,2,1008
2021-07-11,Group 2,South Canterbury,1,30
2021-07-11,Group 2,South Canterbury,2,48
2021-07-11,Group 2,Southern,1,1020
2021-07-11,Group 2,Southern,2,1127
2021-07-11,Group 2,Tairawhiti,1,35
2021-07-11,Group 2,Tairawhiti,2,331
2021-07-11,Group 2,Taranaki,1,114
2021-07-11,Group 2,Taranaki,2,737
2021-07-11,Group 2,Waikato,1,1499
2021-07-11,Group 2,Waikato,2,1917
2021-07-11,Group 2,Wairarapa,1,78
2021-07-11,Group 2,Wairarapa,2,460
2021-07-11,Group 2,West Coast,1,101
2021-07-11,Group 2,West Coast,2,130
2021-07-11,Group 2,Whanganui,1,28
2021-07-11,Group 2,Whanganui,2,34
2021-07-11,Group 3,Auckland Metro,1,11066
2021-07-11,Group 3,Auckland Metro,2,6566
2021-07-11,Group 3,Bay of Plenty,1,2136
2021-07-11,Group 3,Bay of Plenty,2,2809
2021-07-11,Group 3,Canterbury,1,4879
2021-07-11,Group 3,Canterbury,2,613
2021-07-11,Group 3,Capital & Coast and Hutt Valley,1,3109
2021-07-11,Group 3,Capital & Coast and Hutt Valley,2,1830
2021-07-11,Group 3,Hawke's Bay,1,728
2021-07-11,Group 3,Hawke's Bay,2,1166
2021-07-11,Group 3,Lakes,1,931
2021-07-11,Group 3,Lakes,2,1702
2021-07-11,Group 3,MidCentral,1,3126
2021-07-11,Group 3,MidCentral,2,3243
2021-07-11,Group 3,Nelson Marlborough,1,2460
2021-07-11,Group 3,Nelson Marlborough,2,1845
2021-07-11,Group 3,Northland,1,1068
2021-07-11,Group 3,Northland,2,1651
2021-07-11,Group 3,Other Sites,1,28
2021-07-11,Group 3,Other Sites,2,67
2021-07-11,Group 3,South Canterbury,1,281
2021-07-11,Group 3,South Canterbury,2,1315
2021-07-11,Group 3,Southern,1,2077
2021-07-11,Group 3,Southern,2,3657
2021-07-11,Group 3,Tairawhiti,1,417
2021-07-11,Group 3,Tairawhiti,2,646
2021-07-11,Group 3,Taranaki,1,728
2021-07-11,Group 3,Taranaki,2,193
2021-07-11,Group 3,Waikato,1,2077
2021-07-11,Group 3,Waikato,2,1527
2021-07-11,Group 3,Wairarapa,1,1354
2021-07-11,Group 3,Wairarapa,2,595
2021-07-11,Group 3,West Coast,1,468
2021-07-11,Group 3,West Coast,2,404
2021-07-11,Group 3,Whanganui,1,444
2021-07-11,Group 3,Whanganui,2,253
2021-07-11,Group 4,Auckland Metro,1,7942
2021-07-11,Group 4,Auckland Metro,2,4777
2021-07-11,Group 4,Bay of Plenty,1,123
2021-07-11,Group 4,Bay of Plenty,2,82
2021-07-11,Group 4,Canterbury,1,840
2021-07-11,Group 4,Canterbury,2,137
2021-07-11,Group 4,Capital & Coast and Hutt Valley,1,500
2021-07-11,Group 4,Capital & Coast and Hutt Valley,2,314
2021-07-11,Group 4,Hawke's Bay,1,371
2021-07-11,Group 4,Hawke's Bay,2,250
2021-07-11,Group 4,Lakes,1,359
2021-07-11,Group 4,Lakes,2,144
2021-07-11,Group 4,MidCentral,1,362
2021-07-11,Group 4,MidCentral,2,337
2021-07-11,Group 4,Nelson Marlborough,1,300
2021-07-11,Group 4,Nelson Marlborough,2,10
2021-07-11,Group 4,Northland,1,496
2021-07-11,Group 4,Northland,2,647
2021-07-11,Group 4,Other Sites,1,111
2021-07-11,Group 4,Other Sites,2,263
2021-07-11,Group 4,South Canterbury,1,8
2021-07-11,Group 4,South Canterbury,2,144
2021-07-11,Group 4,Southern,1,558
2021-07-11,Group 4,Southern,2,108
2021-07-11,Group 4,Tairawhiti,1,41
2021-07-11,Group 4,Tairawhiti,2,56
2021-07-11,Group 4,Taranaki,1,120
2021-07-11,Group 4,Taranaki,2,119
2021-07-11,Group 4,Waikato,1,263
2021-07-11,Group 4,Waikato,2,216
2021-07-11,Group 4,Wairarapa,1,276
2021-07-11,Group 4,Wairarapa,2,45
2021-07-11,Group 4,West Coast,1,260
2021-07-11,Group 4,West Coast,2,73
2021-07-11,Group 4,Whanganui,1,185
2021-07-18,Group 1,Auckland Metro,1,244
2021-07-18,Group 1,Auckland Metro,2,333
2021-07-18,Group 1,Bay of Plenty,1,27
2021-07-18,Group 1,Bay of Plenty,2,40
2021-07-18,Group 1,Canterbury,1,82
2021-07-18,Group 1,Canterbury,2,272
2021-07-18,Group 1,Capital & Coast and Hutt Valley,1,66
2021-07-18,Group 1,Capital & Coast and Hutt Valley,2,82
2021-07-18,Group 1,Hawke's Bay,1,7
2021-07-18,Group 1,Hawke's Bay,2,10
2021-07-18,Group 1,Lakes,1,5
2021-07-18,Group 1,Lakes,2,36
2021-07-18,Group 1,MidCentral,2,6
2021-07-18,Group 1,Nelson Marlborough,1,10
2021-07-18,Group 1,Nelson Marlborough,2,12
2021-07-18,Group 1,Northland,1,6
2021-07-18,Group 1,Northland,2,8
2021-07-18,Group 1,Other Sites,2,25
2021-07-18,Group 1,Southern,1,13
2021-07-18,Group 1,Southern,2,48
2021-07-18,Group 1,Waikato,1,9
2021-07-18,Group 1,Waikato,2,35
2021-07-18,Group 2,Auckland Metro,1,8609
2021-07-18,Group 2,Auckland Metro,2,13714
2021-07-18,Group 2,Bay of Plenty,1,956
2021-07-18,Group 2,Bay of Plenty,2,767
2021-07-18,Group 2,Canterbury,1,470
2021-07-18,Group 2,Canterbury,2,3017
2021-07-18,Group 2,Capital & Coast and Hutt Valley,1,283
2021-07-18,Group 2,Capital & Coast and Hutt Valley,2,406
2021-07-18,Group 2,Hawke's Bay,1,115
2021-07-18,Group 2,Hawke's Bay,2,312
2021-07-18,Group 2,Lakes,1,170
2021-07-18,Group 2,Lakes,2,252
2021-07-18,Group 2,MidCentral,1,422
2021-07-18,Group 2,MidCentral,2,507
2021-07-18,Group 2,Nelson Marlborough,1,97
2021-07-18,Group 2,Nelson Marlborough,2,443
2021-07-18,Group 2,Northland,1,231
2021-07-18,Group 2,Northland,2,709
2021-07-18,Group 2,Other Sites,1,916
2021-07-18,Group 2,Other Sites,2,388
2021-07-18,Group 2,South Canterbury,1,34
2021-07-18,Group 2,South Canterbury,2,20
2021-07-18,Group 2,Southern,1,181
2021-07-18,Group 2,Southern,2,1570
2021-07-18,Group 2,Tairawhiti,1,40
2021-07-18,Group 2,Tairawhiti,2,31
2021-07-18,Group 2,Taranaki,1,142
2021-07-18,Group 2,Taranaki,2,616
2021-07-18,Group 2,Waikato,1,1296
2021-07-18,Group 2,Waikato,2,1482
2021-07-18,Group 2,Wairarapa,1,35
2021-07-18,Group 2,Wairarapa,2,811
2021-07-18,Group 2,West Coast,1,68
2021-07-18,Group 2,West Coast,2,72
2021-07-18,Group 2,Whanganui,1,34
2021-07-18,Group 2,Whanganui,2,15
2021-07-18,Group 3,Auckland Metro,1,12682
2021-07-18,Group 3,Auckland Metro,2,7339
2021-07-18,Group 3,Bay of Plenty,1,1635
2021-07-18,Group 3,Bay of Plenty,2,2165
2021-07-18,Group 3,Canterbury,1,4769
2021-07-18,Group 3,Canterbury,2,1231
2021-07-18,Group 3,Capital & Coast and Hutt Valley,1,2924
2021-07-18,Group 3,Capital & Coast and Hutt Valley,2,1927
2021-07-18,Group 3,Hawke's Bay,1,1180
2021-07-18,Group 3,Hawke's Bay,2,1328
2021-07-18,Group 3,Lakes,1,1975
2021-07-18,Group 3,Lakes,2,871
2021-07-18,Group 3,MidCentral,1,2745
2021-07-18,Group 3,MidCentral,2,3785
2021-07-18,Group 3,Nelson Marlborough,1,1534
2021-07-18,Group 3,Nelson Marlborough,2,1703
2021-07-18,Group 3,Northland,1,1475
2021-07-18,Group 3,Northland,2,1536
2021-07-18,Group 3,Other Sites,1,8
2021-07-18,Group 3,Other Sites,2,26
2021-07-18,Group 3,South Canterbury,1,1326
2021-07-18,Group 3,South Canterbury,2,381
2021-07-18,Group 3,Southern,1,850
2021-07-18,Group 3,Southern,2,1752
2021-07-18,Group 3,Tairawhiti,1,542
